SUC;SO-·Bus 39/G-G1;SO-·Bus 37/G-G8;SO-·Bus 32/G-G3;SO-·Bus 34/G-G5;SO-·Bus 31/G-G2;SO-·Bus 33/G-G4;SO-·Bus 36/G-G7;SO-·Bus 38/G-G9;SO-·Bus 35/G-G6;SO-·Bus 25/L-Load_Bus_25;SO-·Bus 3/L-Load 3;SO-·Bus 39/L-Load_39;SO-·Bus 26/L-Load_26;SO-·Bus 12/L-Load_12;SO-·Bus 16/L-Load_16;SO-·Bus 7/L-Load_7;SO-·Bus 27/L-Load_27;SO-·Bus 31/L-Load 31;SO-·Bus 4/L-Load_4;SO-·Bus 29/L-Load_29;SO-·Bus 18/L-Load_18;SO-·Bus 24/L-Load_24;SO-·Bus 15/L-Load_15;SO-·Bus 28/L-Load_28;SO-·Bus 23/L-Load_23;SO-·Bus 20/L-Load_20;SO-·Bus 21/L-Load_21;SO-·Bus 8/L-Load_8;SO-·Bus 30/G-G10
SUC;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0;p0
896;999.9982;539.9982;649.9982;507.9982;299.9982;0;-55;476.27774;649.9982;122.98765;188.57342;224.34837;96.29617;285.58899;837.47943;175.93449;198.73074;5.04836;341.59696;223.77352;114.64577;167.1775;204.59054;134.56802;181.37004;185.43331;350.96186;4.30615;54.9982
897;999.9982;0;649.9982;0;0;631.9982;530;829.9982;394.45226;181.63736;200.01834;255.34933;109.60157;358.8921;826.81062;145.14908;181.51378;5.42457;279.09003;211.58652;101.42641;237.3301;183.23633;114.38574;168.316;151.22241;514.87817;5.94925;279.9982
898;427.26318;0;649.9982;507.9982;0;631.9982;590;829.9982;649.9982;185.94182;247.23819;230.08374;113.91504;302.56599;909.85628;134.07019;158.8593;7.54398;319.69788;216.48525;111.93671;184.40554;201.58316;166.95255;187.63475;223.28456;511.17213;5.66018;219.9982
899;999.9982;468.32059;649.9982;0;0;631.9982;40;829.9982;649.9982;140.79488;193.99432;200.01744;110.91906;369.11382;746.68156;186.89327;204.1693;7.16083;404.92153;200.80931;120.63531;226.68781;217.72743;142.15901;201.4231;195.47569;517.54703;5.34223;209.9982
900;999.9982;0;312.09368;0;299.9982;631.9982;570;829.9982;649.9982;141.65549;222.66437;186.39505;108.01282;407.97061;677.22557;174.39066;188.50421;5.8711;338.74254;183.45902;107.04582;234.93054;205.07263;169.80578;174.96265;170.59324;497.80436;4.98713;-10.0018
901;443.6612;0;649.9982;0;299.9982;631.9982;585;829.9982;649.9982;177.4016;253.89314;239.52349;101.48266;317.55489;655.18619;173.20361;173.47948;7.04496;377.54319;167.32086;113.84833;250.63794;237.92247;171.52058;151.99729;208.78451;447.56604;5.13093;224.9982
902;896.52389;0;649.9982;507.9982;0;631.9982;45;829.9982;649.9982;136.07979;222.63898;223.61025;88.39766;393.40389;627.45378;168.06026;162.38886;7.00268;395.80144;211.70539;93.8361;244.03596;192.7979;119.14558;148.42871;185.92444;459.77363;4.34381;-45.0018
903;999.9982;539.9982;49.4403;507.9982;0;631.9982;525;829.9982;0;145.85279;251.12135;234.67378;82.66997;294.25636;830.116;158.056;162.73338;6.6707;344.70316;156.66184;117.74007;189.62966;189.47639;130.83632;165.10546;187.19169;386.15969;5.01411;34.9982
904;999.9982;0;649.9982;0;299.9982;476.94593;-50;829.9982;649.9982;126.74245;255.00557;204.2582;84.28585;315.77291;682.41788;153.21223;175.53996;7.44236;395.49548;165.90575;106.16171;190.75051;224.13192;163.19225;195.30966;216.96493;406.99827;5.85108;299.9982
905;999.9982;539.9982;649.9982;0;299.9982;0;605;829.9982;227.99037;164.99101;248.93853;239.08879;80.94553;362.83133;846.756;166.62863;163.83186;6.91173;320.15099;172.24223;104.83844;230.65061;174.49858;134.5368;173.58933;178.18434;498.30932;4.61729;204.9982
906;999.9982;539.9982;649.9982;507.9982;0;631.9982;600;548.33745;0;138.37839;239.69449;237.77514;81.64689;304.75962;882.32768;191.15835;167.6425;5.75956;372.29754;218.799;121.40653;179.16018;242.0913;159.82318;195.49091;218.5703;389.96121;4.57023;-40.0018
907;999.9982;539.9982;649.9982;507.9982;299.9982;0;-30;428.20368;649.9982;152.12692;253.71352;259.89689;89.12426;335.91983;671.34628;147.53605;185.55863;6.38034;353.34459;168.86495;94.11645;176.2383;191.61842;139.55748;180.57652;187.2655;398.08361;5.01136;29.9982
908;622.39829;539.9982;649.9982;0;299.9982;0;525;829.9982;449.9982;156.44199;195.68766;221.01868;114.8888;379.07846;761.32623;179.52108;197.54608;7.0158;316.99679;212.69759;123.50168;325.61722;226.70319;168.13052;166.5106;167.18427;191.1302;5.08169;284.9982
909;999.9982;539.9982;0;507.9982;0;0;575;585.30367;649.9982;158.01626;175.6501;184.15653;77.97205;408.48725;745.84852;137.62304;176.77065;7.30894;324.2679;187.77564;104.88729;179.3026;213.12169;139.99058;139.60966;216.9617;430.38093;4.91324;234.9982
910;999.9982;0;649.9982;0;299.9982;315.08141;30;829.9982;649.9982;141.742;207.28795;200.08515;85.78654;315.46237;623.26678;138.70344;186.96661;6.70977;370.51603;209.67722;92.60963;190.24166;223.81496;155.79922;137.71241;149.72559;475.58776;5.05315;219.9982
911;999.9982;539.9982;649.9982;0;0;631.9982;-35;115.62187;649.9982;153.2369;204.19646;168.13232;75.80184;318.80645;758.35117;142.20198;183.57219;5.54076;282.27477;159.07218;113.3598;175.17712;176.49684;111.8218;144.8414;161.36995;423.59757;4.52465;284.9982
912;999.9982;539.9982;649.9982;0;0;0;590;13.73145;649.9982;108.82379;223.46367;218.81725;88.40523;310.04319;684.5042;146.88304;150.7371;4.97978;305.24121;165.72951;107.47779;156.74627;150.23275;138.98617;141.30562;134.54528;351.36339;3.61011;219.9982
913;999.9982;539.9982;460.94328;0;0;0;570;829.9982;0;117.57106;144.29607;162.62303;70.74244;314.09968;721.20588;116.25751;166.79071;4.25968;280.59309;179.97323;78.36248;185.73172;197.98496;131.31272;152.5241;162.90237;378.89426;3.42901;239.9982
914;842.85197;539.9982;0;507.9982;299.9982;631.9982;585;0;0;115.01816;208.42912;175.44555;86.32725;304.96853;495.13667;120.65166;142.88004;4.26432;318.40449;183.35393;93.37318;190.70686;180.4189;101.3738;125.42671;121.01706;345.29748;4.0296;-25.0018
915;999.9982;0;649.9982;507.9982;299.9982;0;30;829.9982;214.75806;136.5966;148.52568;210.68366;64.35019;281.65253;694.69218;127.09513;142.18101;4.46501;300.27544;147.09187;77.06198;164.62411;143.5113;97.45321;159.15812;147.95297;383.32253;3.38478;-30.0018
916;999.9982;0;649.9982;0;0;631.9982;5;829.9982;33.29004;137.71613;199.62553;189.89161;72.8941;281.24807;518.74884;145.44749;166.68894;4.96208;282.57498;133.00235;71.02399;185.96774;179.47422;113.82188;133.55247;138.91596;369.41401;3.74712;244.9982
917;999.9982;539.9982;210.7565;0;299.9982;0;520;0;649.9982;144.77121;209.02124;158.95718;70.50584;246.91968;497.32287;147.59811;180.22387;4.60527;256.82874;130.13415;101.11995;181.0268;151.28831;124.8904;157.24617;120.80408;310.02533;3.53267;39.9982
918;549.43886;0;649.9982;0;0;0;535;829.9982;649.9982;130.14949;218.12675;207.20092;88.62277;298.16033;520.73169;107.14913;177.05996;5.75568;294.88005;147.28643;101.49232;190.10838;190.31803;132.31434;127.03908;139.86586;340.94363;3.81542;274.9982
919;999.9982;539.9982;0;507.9982;0;631.9982;565;0;266.95646;135.7663;187.54732;245.94027;91.77299;315.84057;583.78664;147.676;192.21096;5.58128;325.86713;178.95809;109.58966;221.61002;209.11664;105.72401;134.09915;142.9325;344.42242;4.85045;244.9982
920;615.62075;539.9982;649.9982;0;0;631.9982;50;829.9982;649.9982;166.2154;187.26862;215.38041;76.14644;319.94998;835.26279;143.3295;186.09561;5.86149;273.97012;160.45866;126.92522;199.35482;226.71542;143.49998;144.71717;173.81143;496.83042;4.11099;199.9982
921;999.9982;539.9982;595.94003;0;0;631.9982;610;829.9982;0;125.18164;188.91202;246.20573;93.91932;397.64092;743.50224;133.58768;210.93834;7.22378;322.73715;198.9607;106.88682;173.02211;201.83631;126.24808;143.29301;215.18769;436.35404;4.77599;-50.0018
922;999.9982;539.9982;0;507.9982;299.9982;631.9982;565;290.59057;0;165.67295;240.79131;243.23471;98.33218;301.62654;747.91542;135.60101;193.65314;5.09977;312.16603;162.66382;93.28049;195.32934;248.51083;139.01323;193.62647;162.41316;356.55767;5.09267;244.9982
923;718.04767;539.9982;649.9982;0;299.9982;0;575;829.9982;349.9982;170.9341;220.99466;223.68982;93.9859;362.81381;804.47309;145.14819;224.76016;6.4347;339.61646;202.91555;116.12735;196.08318;264.61822;130.30991;200.60089;213.3138;188.8087;4.22394;234.9982
924;999.9982;0;649.9982;507.9982;299.9982;0;545;829.9982;309.20512;181.82161;267.87618;266.12605;106.02002;306.17932;651.44394;190.89431;232.79645;7.12407;344.69402;225.22996;97.98887;183.63068;188.86451;167.71448;166.91613;221.6541;509.10819;4.70822;264.9982
925;999.9982;539.9982;649.9982;507.9982;299.9982;0;-20;829.9982;209.84792;134.34936;230.25471;190.96767;101.18841;357.41906;646.30082;175.5254;194.14769;6.30324;411.85898;216.97639;111.5896;207.13004;260.97414;135.67778;147.77923;160.03825;510.08079;5.21265;269.9982
926;325.07575;0;649.9982;507.9982;0;631.9982;530;829.9982;649.9982;128.12436;211.62736;225.40288;81.85574;333.05744;704.5561;134.3535;185.92846;6.95321;361.59552;186.36004;129.75703;247.91341;176.34552;127.22769;203.52238;190.27005;434.38722;4.36753;29.9982
927;599.9982;0;649.9982;0;159.9982;226.33297;585;829.9982;49.9982;134.81032;202.26274;192.78329;103.64116;296.52826;277.39724;252.57873;173.0148;6.70363;55.14379;191.28792;122.64958;212.50616;253.14744;152.34043;160.84555;188.1967;157.40004;4.34535;125.0018
928;999.9982;539.9982;52.01357;507.9982;0;631.9982;600;829.9982;0;164.00045;217.97858;227.52779;90.82922;355.80345;794.78109;175.35697;166.23853;6.54883;385.58381;208.01807;102.11424;218.40624;209.34181;160.84874;172.56636;161.63985;463.38917;5.31639;209.9982
929;0;539.9982;649.9982;507.9982;299.9982;631.9982;595;829.9982;82.15391;166.41;199.08051;245.48223;77.4452;301.3522;820.10805;125.56662;205.49613;5.65402;357.62107;222.16688;112.46462;217.26186;181.92582;143.49903;191.53872;189.17656;499.47047;5.09934;214.9982
930;999.9982;539.9982;0;507.9982;299.9982;631.9982;580;0;477.37846;181.60589;201.44154;263.00134;102.09815;376.63212;621.02998;183.42263;213.29249;7.32778;394.72226;219.20529;116.67745;208.63433;229.55601;142.79811;162.25408;202.92371;351.05008;6.03293;229.9982
931;999.9982;0;219.72918;507.9982;0;631.9982;545;829.9982;649.9982;154.83318;237.15658;275.6474;114.15709;414.04927;821.24655;164.74627;220.53066;6.24027;292.18354;164.49498;88.33568;223.38385;206.9736;138.21414;203.26962;197.12036;385.48123;5.39748;14.9982
932;999.9982;37.13351;649.9982;507.9982;0;631.9982;15;829.9982;649.9982;130.24484;231.99502;220.65053;106.00158;331.73489;828.80987;188.62177;186.84559;6.46579;319.44455;202.88118;100.6791;213.32283;233.03433;141.73559;164.45475;193.69277;417.05799;5.00868;-15.0018
933;999.9982;0;649.9982;507.9982;299.9982;0;-50;829.9982;630.40875;154.77315;222.63204;190.11883;76.87356;405.82345;833.91122;130.26699;155.57107;6.02151;384.19243;164.15878;94.48862;220.23531;187.41229;153.44051;133.12852;155.11115;414.29518;4.22241;299.9982
934;999.9982;539.9982;0;507.9982;299.9982;631.9982;585;0;195.35645;159.76554;190.79897;167.85502;78.38259;326.31832;735.84005;134.83324;170.88047;6.69454;303.22366;149.21016;99.38929;212.64869;238.55994;150.08149;152.24165;182.15476;443.73425;4.60133;224.9982
935;999.9982;539.9982;386.38292;507.9982;0;0;525;0;649.9982;124.65954;171.47031;209.61979;89.43993;354.75673;735.46625;122.8095;146.47584;5.51974;364.63867;199.92177;93.23294;159.77468;161.23203;136.22088;143.92418;198.49348;395.37364;4.99432;284.9982
936;999.9982;0;598.88507;507.9982;299.9982;0;610;0;649.9982;123.2479;210.47446;231.9024;95.9872;301.0654;680.19909;162.88183;169.2914;5.84379;304.94669;159.14849;99.10591;155.15886;227.47921;134.41043;145.36403;175.73679;404.72298;4.09871;199.9982
937;0;0;649.9982;507.9982;0;631.9982;605;829.9982;176.28329;106.71068;188.85926;171.33205;92.00779;288.54456;659.34914;159.74063;153.18297;5.13695;288.54453;192.84318;95.72523;172.19131;167.21118;137.98888;129.28796;141.39858;381.93657;3.58216;204.9982
938;269.2433;0;649.9982;507.9982;299.9982;0;25;829.9982;649.9982;108.12243;179.9605;151.04236;77.71851;245.3669;508.68535;144.06251;144.36939;4.91036;326.96869;171.31267;87.38233;140.36899;159.24988;104.07978;134.33794;138.48066;314.48487;3.45382;-25.0018
939;999.9982;0;297.7015;507.9982;299.9982;0;575;0;649.9982;116.87077;186.51583;211.17171;62.49672;335.6904;660.77346;103.78389;170.79055;5.31714;278.26646;143.42879;83.03625;175.30413;191.70515;114.78517;151.78476;165.43451;334.04401;4.58784;234.9982
940;0;539.9982;649.9982;507.9982;0;631.9982;605;612.28139;0;105.75505;192.5707;214.38808;76.23288;332.59873;598.62205;117.52932;130.50281;5.60373;250.62401;126.69149;88.57979;185.67997;209.85029;121.10599;118.13838;148.16918;407.11171;3.85682;-45.0018
941;999.9982;539.9982;24.74027;507.9982;0;631.9982;-40;0;649.9982;100.84673;198.81222;176.1495;82.28683;254.64817;508.8511;112.80813;183.56281;4.33695;253.94682;142.67723;94.60759;176.97174;157.97138;131.81858;161.4387;176.82959;365.47906;4.9197;39.9982
942;999.9982;539.9982;361.98111;0;299.9982;631.9982;30;0;649.9982;150.12159;199.48014;185.14844;66.69737;343.51031;753.8593;114.5618;136.80008;5.47677;337.94529;175.27978;74.23272;163.41643;200.54122;96.70568;154.9976;165.90499;331.14454;4.94351;219.9982
943;999.9982;539.9982;0;507.9982;299.9982;0;570;0;628.66099;164.04275;202.66012;203.23829;85.54745;345.54676;642.19231;147.15698;161.39916;6.5873;269.33268;155.55472;92.89066;175.7603;185.38357;145.2414;146.45272;201.50146;376.33557;5.59029;239.9982
944;491.52775;539.9982;649.9982;0;299.9982;0;520;829.9982;649.9982;168.55282;203.40416;185.74392;82.36146;292.89992;793.142;179.97071;163.50433;5.31071;393.11713;215.83672;121.85893;186.52264;216.7636;159.29541;153.67097;218.0193;442.1315;5.66784;289.9982
945;999.9982;539.9982;0;507.9982;299.9982;0;540;784.03309;649.9982;178.9702;264.3243;219.29655;89.22372;292.13629;681.39988;145.36374;193.39785;5.77539;375.22941;222.45343;93.15419;225.18431;202.92365;165.68621;196.15571;198.8059;502.16927;5.24696;19.9982
946;999.9982;539.9982;641.14517;507.9982;299.9982;0;525;0;649.9982;160.97163;221.8229;249.21768;91.41949;404.61447;628.38663;193.20027;213.82909;7.62002;315.20359;211.43032;90.20611;180.46913;196.53433;116.34899;195.48135;213.92301;420.58453;5.54723;34.9982
947;999.9982;539.9982;0;507.9982;299.9982;631.9982;550;0;560.35084;132.87219;186.15035;227.07163;99.47209;385.42135;781.60763;175.38264;227.18763;7.46073;315.72401;224.10827;112.04204;232.11121;215.51427;158.30688;181.97097;187.66675;409.72971;5.25127;259.9982
948;999.9982;539.9982;221.61857;507.9982;0;631.9982;55;829.9982;649.9982;160.93076;252.80112;189.76442;84.31624;349.77931;656.72825;173.83734;206.29781;6.29957;341.24702;240.18812;92.92376;201.51278;268.29774;150.26454;159.95882;232.30787;522.64224;5.60853;-55.0018
949;899.9982;539.9982;249.9982;0;299.9982;66.84928;35;829.9982;449.9982;150.51393;207.67916;199.02389;88.0815;419.72891;273.61929;53.53129;184.70278;5.99151;36.00101;228.82009;122.2701;205.43889;257.99008;161.22914;163.00524;201.46899;438.04059;5.6588;214.9982
950;0;539.9982;649.9982;507.9982;299.9982;631.9982;545;829.9982;457.9869;173.13789;229.54871;212.67717;100.58118;419.67182;846.12541;131.26709;160.80981;6.00441;355.73162;213.79366;96.35368;231.64071;252.21232;134.89062;159.2206;193.86242;468.15497;4.50089;14.9982
951;655.80014;539.9982;649.9982;0;299.9982;631.9982;-50;829.9982;649.9982;161.52729;219.34485;239.11215;88.58305;323.47187;889.38222;156.224;176.21416;6.74455;378.43194;209.10421;95.76908;248.13202;195.19159;133.16664;199.56031;218.05224;475.78985;5.61167;299.9982
952;999.9982;0;649.9982;0;299.9982;118.81125;545;829.9982;649.9982;146.76741;194.53893;180.94714;98.15485;347.57034;677.47441;138.57148;154.19224;6.44009;334.44007;227.05455;87.81608;175.18471;232.02294;150.38597;174.83351;208.63478;488.7564;4.46219;14.9982
953;0;0;649.9982;507.9982;299.9982;631.9982;595;764.11239;649.9982;135.01459;233.19639;231.40224;100.90272;408.23688;752.66432;139.82484;162.14924;7.21962;357.09326;178.02793;113.69411;220.64268;213.20259;113.58063;187.79607;186.77777;482.77314;5.3247;214.9982
954;999.9982;539.9982;649.9982;507.9982;299.9982;0;-50;722.26049;649.9982;137.90055;183.22404;233.26342;95.02464;340.10177;874.17602;165.05522;173.1728;5.60076;364.61274;169.23954;125.54749;246.85823;226.06636;143.0517;165.5005;171.0647;460.87413;4.23628;49.9982
955;0;539.9982;649.9982;0;299.9982;631.9982;515;767.93741;649.9982;148.26089;248.12815;187.60014;116.152;305.86416;807.29087;143.13167;179.18497;6.25828;360.90404;231.7501;115.22186;237.87012;189.93046;126.84603;192.7921;204.85192;456.55097;6.05754;294.9982
956;151.55594;539.9982;649.9982;507.9982;0;631.9982;-15;829.9982;649.9982;143.5082;214.33659;263.69343;79.89139;384.54878;717.712;181.71309;200.2898;6.24572;279.25052;171.09038;115.45807;181.16056;190.96357;153.38787;169.11082;212.56125;458.1726;5.88355;264.9982
957;549.47952;0;649.9982;507.9982;0;0;535;829.9982;649.9982;167.6737;238.72313;187.78723;104.48009;387.24799;591.82871;158.79651;164.18183;6.84915;386.54201;162.51077;105.15508;236.09258;174.95877;126.67253;182.62063;146.70158;386.22897;4.0481;274.9982
958;999.9982;539.9982;0;507.9982;0;631.9982;540;0;398.478;127.37401;233.33559;217.82859;97.89245;273.29138;724.23315;133.9154;141.69109;4.75198;342.91643;160.40052;106.8051;213.13118;202.12686;131.06319;132.821;169.14056;395.17329;4.34333;269.9982
959;893.80025;100;649.9982;507.9982;299.9982;0;-30;829.9982;649.9982;119.19547;214.3806;262.73832;98.08273;254.87194;728.0638;149.20534;199.88073;5.82086;341.91333;181.59971;207.89205;191.52046;207.74582;104.59642;161.78508;164.73395;358.54032;4.10175;129.9982
960;999.9982;539.9982;649.9982;507.9982;299.9982;0;585;1.71228;0;136.04137;165.01941;185.97396;77.99418;243.11077;615.56621;128.42033;190.21094;4.48537;285.83551;146.96006;84.68138;156.44112;216.53712;124.75244;152.03947;154.27605;416.90176;4.66833;-25.0018
961;999.9982;0;0;507.9982;0;631.9982;590;465.74528;0;138.81328;172.0657;202.09206;85.19366;314.11575;528.83206;127.45409;146.06565;4.51963;236.22237;126.7557;70.96116;194.04425;160.98734;132.17673;144.2181;150.09279;409.58609;4.57526;219.9982
962;0;0;331.22308;507.9982;299.9982;631.9982;50;829.9982;649.9982;114.83017;197.24425;205.42736;69.68045;294.48731;512.87118;115.43494;151.85439;4.17669;245.66679;154.62343;95.41054;177.48241;137.10129;99.01624;112.42785;143.38746;352.55649;3.79614;-50.0018
963;999.9982;0;0;507.9982;0;631.9982;15;677.8991;0;96.01727;165.22532;144.01159;77.73025;259.46705;485.23775;127.38874;134.16316;5.56639;259.358;140.15444;92.04368;140.61346;142.94061;124.79398;139.9228;132.6521;336.80289;3.65648;234.9982
964;0;539.9982;346.66495;0;299.9982;0;525;829.9982;649.9982;137.48098;194.43574;167.59981;70.66214;305.88245;636.09146;108.72917;166.27812;4.57481;299.52781;133.04058;73.37975;189.57663;188.48621;124.84492;129.13065;165.17824;309.15982;4.43751;284.9982
965;0;539.9982;105.83578;0;299.9982;631.9982;-35;829.9982;649.9982;130.02782;156.41396;144.52172;62.50043;239.68074;621.97914;142.17781;156.49804;5.5168;283.98657;167.78557;87.53536;138.47957;173.87882;116.52271;108.72939;137.62959;364.97712;4.13685;284.9982
966;999.9982;0;0;507.9982;299.9982;631.9982;30;0;619.97539;135.23543;150.61988;188.03586;83.10704;216.89487;677.13845;139.1757;159.01256;5.39804;230.86828;139.55689;94.61956;168.50366;171.02087;115.00316;115.10771;119.94335;331.73139;4.10297;219.9982
967;999.9982;539.9982;208.30219;0;0;631.9982;545;0;0;94.28822;179.33816;166.6006;61.90679;313.37857;473.0145;133.9386;144.02166;4.80882;302.73195;157.46354;90.95409;163.33999;140.97267;102.48098;147.41204;132.47483;314.70737;3.91561;264.9982
968;999.9982;539.9982;649.9982;0;0;631.9982;-40;19.30427;649.9982;100.80528;207.0342;148.89177;75.25656;308.92452;690.73819;118.47688;144.99227;4.67888;269.10494;179.55995;85.42759;185.98992;170.15215;92.31243;127.81496;157.86127;351.37668;3.45065;39.9982
969;999.9982;0;649.9982;507.9982;299.9982;0;590;454.18358;0;125.11304;172.1676;186.69801;75.75482;262.77585;708.33447;130.35431;129.93035;4.33392;247.11065;187.50695;102.9328;144.54211;185.56693;121.59426;115.07966;138.01319;361.41614;4.87824;-30.0018
970;999.9982;539.9982;471.85537;0;0;631.9982;535;829.9982;0;159.14059;217.23988;161.38456;96.61045;360.31014;730.92169;144.69156;190.11803;4.52878;349.06848;197.2013;78.05925;203.15028;207.00232;120.36987;158.75629;171.59628;399.44002;5.17217;24.9982
971;182.56538;0;649.9982;0;0;631.9982;530;829.9982;649.9982;113.1134;220.71638;180.87473;81.75228;343.9953;640.42263;138.06772;185.69622;5.97575;317.47909;177.62314;101.52822;211.12286;157.74186;106.38484;176.94987;170.10647;346.71811;4.67935;279.9982
972;999.9982;0;611.67646;507.9982;0;631.9982;615;0;649.9982;163.66582;216.1098;193.32511;68.91013;338.25698;761.81677;157.63428;169.76896;5.81445;250.36727;209.40699;81.30991;218.57296;164.74635;139.49887;144.58898;143.21465;452.9911;3.99892;-55.0018
973;0;539.9982;132.22948;507.9982;299.9982;631.9982;555;829.9982;0;124.34796;221.29183;219.64807;71.93574;356.54632;617.43745;121.29786;191.24856;5.59554;332.83313;145.73768;98.62865;227.26595;194.60885;110.5828;166.20313;149.36153;319.21316;4.87393;254.9982
